,position,description,total_price,unit_price,url,region,transit_duration_大钟寺地铁站,transit_distance_大钟寺地铁站,transit_fee_大钟寺地铁站,transit_duration_国贸大厦A座,transit_distance_国贸大厦A座,transit_fee_国贸大厦A座,driving_duration_大钟寺地铁站,driving_distance_大钟寺地铁站,driving_fee_大钟寺地铁站,driving_duration_国贸大厦A座,driving_distance_国贸大厦A座,driving_fee_国贸大厦A座
1043,兴隆家园,中楼层(共7层)|1999年建|1室2厅|51.8平米|东,350万,"67,568元/平",https://bj.ke.com/ershoufang/101117059742.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1044,南太平庄北巷,低楼层(共6层)|2004年建|1室1厅|55.54平米|南北,316万,"56,896元/平",https://bj.ke.com/ershoufang/101117011330.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1045,金隅泰和园,中楼层(共28层)|2013年建|2室1厅|81.29平米|南,485万,"59,663元/平",https://bj.ke.com/ershoufang/101116938457.html,gaobeidian,4576,2875,5.0,3840,828,2.0,2092,20846,60,1437,7426,23
1046,金隅泰和园,高楼层(共28层)|2013年建|2室1厅|80.03平米|南,469万,"58,604元/平",https://bj.ke.com/ershoufang/101116853750.html,gaobeidian,4576,2875,5.0,3840,828,2.0,2092,20846,60,1437,7426,23
1047,兴隆家园,中楼层(共24层)|2001年建|1室1厅|67.88平米|西南,398万,"58,633元/平",https://bj.ke.com/ershoufang/101116387426.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1048,兴隆家园,低楼层(共24层)|2001年建|1室1厅|59.51平米|东南,368万,"61,839元/平",https://bj.ke.com/ershoufang/101116025535.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1049,兴隆家园,低楼层(共24层)|2001年建|2室1厅|88.12平米|南,496万,"56,287元/平",https://bj.ke.com/ershoufang/101115911265.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1050,南太平庄北巷,低楼层(共6层)|1986年建|1室1厅|42.26平米|南,248万,"58,685元/平",https://bj.ke.com/ershoufang/101115671780.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1051,南太平庄北巷,顶层(共6层)|1986年建|2室1厅|52.14平米|东北,246万,"47,181元/平",https://bj.ke.com/ershoufang/101115014915.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1052,金隅汇星苑,底层(共29层)|2016年建|2室1厅|79.25平米|南北,499万,"62,966元/平",https://bj.ke.com/ershoufang/101117487928.html,gaobeidian,4282,1540,7.0,3992,1005,2.0,2044,20622,59,1571,7816,24
1053,金隅汇星苑,高楼层(共26层)|2016年建|1室1厅|66.19平米|东,450万,"67,987元/平",https://bj.ke.com/ershoufang/101117484933.html,gaobeidian,4282,1540,7.0,3992,1005,2.0,2044,20622,59,1571,7816,24
1054,兴隆家园,低楼层(共24层)|2005年建|1室2厅|66.43平米|西,365万,"54,946元/平",https://bj.ke.com/ershoufang/101117469639.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1055,金隅汇星苑,高楼层(共26层)|2016年建|1室1厅|66.18平米|西,450万,"67,997元/平",https://bj.ke.com/ershoufang/101117437662.html,gaobeidian,4282,1540,7.0,3992,1005,2.0,2044,20622,59,1571,7816,24
1056,南太平庄北巷,顶层(共6层)|2001年建|3室1厅|91.7平米|东西,430万,"46,893元/平",https://bj.ke.com/ershoufang/101117424690.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1057,南太平庄北巷,中楼层(共6层)|1988年建|2室1厅|72.31平米|南北,360万,"49,786元/平",https://bj.ke.com/ershoufang/101117415034.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1058,阿曼寓所,低楼层(共15层)|2007年建|1室1厅|67.17平米|西,390万,"58,062元/平",https://bj.ke.com/ershoufang/101117390658.html,gaobeidian,3838,2189,5.0,2749,2488,4.0,1842,20120,58,1499,7161,22
1059,金隅汇星苑,低楼层(共26层)|2016年建|2室1厅|66.19平米|东,460万,"69,497元/平",https://bj.ke.com/ershoufang/101117368125.html,gaobeidian,4282,1540,7.0,3992,1005,2.0,2044,20622,59,1571,7816,24
1060,阿曼寓所,中楼层(共16层)|2007年建|1室0厅|63.1平米|南,430万,"68,146元/平",https://bj.ke.com/ershoufang/101117324952.html,gaobeidian,3838,2189,5.0,2749,2488,4.0,1842,20120,58,1499,7161,22
1061,富华家园,高楼层(共24层)|2001年建|1室1厅|61.86平米|西南,310万,"50,114元/平",https://bj.ke.com/ershoufang/101117324695.html,gaobeidian,3786,1953,5.0,2592,1993,4.0,1838,19866,57,1263,7330,22
1062,兴隆家园,低楼层(共22层)|2005年建|1室1厅|64.04平米|西北,415万,"64,804元/平",https://bj.ke.com/ershoufang/101117292788.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1063,民航医院宿舍,顶层(共6层)|1984年建|2室1厅|58.8平米|南北,268万,"45,579元/平",https://bj.ke.com/ershoufang/101117268257.html,gaobeidian,3718,1617,5.0,2016,1633,4.0,2147,20579,59,1451,6868,21
1064,金隅泰和园,高楼层(共28层)|2013年建|2室1厅|81.29平米|南,470万,"57,818元/平",https://bj.ke.com/ershoufang/101117268203.html,gaobeidian,4576,2875,5.0,3840,828,2.0,2092,20846,60,1437,7426,23
1065,富华家园,高楼层(共24层)|2000年建|2室1厅|72.63平米|西南,378万,"52,045元/平",https://bj.ke.com/ershoufang/101117249597.html,gaobeidian,3786,1953,5.0,2592,1993,4.0,1838,19866,57,1263,7330,22
1066,兴隆家园,低楼层(共24层)|2001年建|1室1厅|59.51平米|西南,399万,"67,048元/平",https://bj.ke.com/ershoufang/101117237975.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1067,金隅泰和园,中楼层(共29层)|2013年建|2室1厅|76.41平米|南北,479万,"62,689元/平",https://bj.ke.com/ershoufang/101117228407.html,gaobeidian,4576,2875,5.0,3840,828,2.0,2092,20846,60,1437,7426,23
1068,南太平庄北巷,顶层(共6层)|2004年建|2室1厅|91.57平米|西南,469万,"51,218元/平",https://bj.ke.com/ershoufang/101117223305.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1069,南太平庄北巷,底层(共7层)|2000年建|2室1厅|67.35平米|东西北,350万,"51,968元/平",https://bj.ke.com/ershoufang/101117217489.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1070,南太平庄北巷,顶层(共6层)|2000年建|3室1厅|103.26平米|南北,499万,"48,325元/平",https://bj.ke.com/ershoufang/101117211904.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1071,兴隆家园,中楼层(共22层)|2005年建|1室1厅|64.04平米|东北,435万,"67,927元/平",https://bj.ke.com/ershoufang/101117150992.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1072,兴隆家园,高楼层(共18层)|2005年建|1室1厅|60.57平米|北,410万,"67,691元/平",https://bj.ke.com/ershoufang/101117138635.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1073,兴隆家园,中楼层(共23层)|2005年建|1室1厅|75.49平米|东北,485万,"64,247元/平",https://bj.ke.com/ershoufang/101117126851.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1074,南太平庄北巷,顶层(共6层)|2000年建|3室1厅|97.75平米|东南,459万,"46,957元/平",https://bj.ke.com/ershoufang/101117119644.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1075,南太平庄北巷,顶层(共6层)|2001年建|2室1厅|85.27平米|南北,443万,"51,953元/平",https://bj.ke.com/ershoufang/101117118404.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1076,金隅泰和园,顶层(共28层)|2013年建|2室1厅|80.03平米|南,440万,"54,980元/平",https://bj.ke.com/ershoufang/101117118078.html,gaobeidian,4576,2875,5.0,3840,828,2.0,2092,20846,60,1437,7426,23
1077,南太平庄北巷,底层(共6层)|1988年建|2室1厅|53.25平米|南,295万,"55,400元/平",https://bj.ke.com/ershoufang/101117101579.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1078,金隅泰和园,低楼层(共11层)|2013年建|2室1厅|75.19平米|南北,479万,"63,706元/平",https://bj.ke.com/ershoufang/101117085208.html,gaobeidian,4576,2875,5.0,3840,828,2.0,2092,20846,60,1437,7426,23
1079,金隅汇星苑,中楼层(共26层)|2016年建|1室1厅|66.19平米|东,450万,"67,987元/平",https://bj.ke.com/ershoufang/101117055124.html,gaobeidian,4282,1540,7.0,3992,1005,2.0,2044,20622,59,1571,7816,24
1080,金隅泰和园,低楼层(共11层)|2013年建|2室1厅|73.15平米|南,469万,"64,115元/平",https://bj.ke.com/ershoufang/101117041245.html,gaobeidian,4576,2875,5.0,3840,828,2.0,2092,20846,60,1437,7426,23
1081,兴隆家园,低楼层(共22层)|2005年建|2室1厅|64.04平米|东北,420万,"65,585元/平",https://bj.ke.com/ershoufang/101117029937.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1082,金隅泰和园,低楼层(共29层)|2013年建|3室1厅|87.85平米|东南北,500万,"56,916元/平",https://bj.ke.com/ershoufang/101117007691.html,gaobeidian,4576,2875,5.0,3840,828,2.0,2092,20846,60,1437,7426,23
1083,兴隆家园,低楼层(共24层)2室1厅|66.73平米|东西,499万,"74,779元/平",https://bj.ke.com/ershoufang/101116971474.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1084,南太平庄北巷,顶层(共6层)|1986年建|2室1厅|56.83平米|南北,280万,"49,270元/平",https://bj.ke.com/ershoufang/101116971447.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1085,兴隆家园,中楼层(共24层)|2005年建|1室1厅|66.71平米|东西,420万,"62,960元/平",https://bj.ke.com/ershoufang/101116969464.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1086,南太平庄北巷,中楼层(共7层)|2001年建|2室2厅|80.4平米|东西,445万,"55,349元/平",https://bj.ke.com/ershoufang/101116935323.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1087,兴隆家园,低楼层(共24层)|2001年建|1室1厅|67.55平米|西南,410万,"60,696元/平",https://bj.ke.com/ershoufang/101116919724.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1088,富华家园,高楼层(共24层)|2003年建|2室1厅|95.77平米|东北,496万,"51,791元/平",https://bj.ke.com/ershoufang/101116874034.html,gaobeidian,3786,1953,5.0,2592,1993,4.0,1838,19866,57,1263,7330,22
1089,南太平庄北巷,中楼层(共6层)|2001年建|2室1厅|69.42平米|南北,388万,"55,892元/平",https://bj.ke.com/ershoufang/101116860276.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1090,兴隆家园,高楼层(共24层)|2005年建|1室1厅|67.13平米|西北,410万,"61,076元/平",https://bj.ke.com/ershoufang/101116803686.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1091,南太平庄北巷,顶层(共6层)|1986年建|2室1厅|71.74平米|南北,350万,"48,788元/平",https://bj.ke.com/ershoufang/101116777748.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1092,兴隆家园,中楼层(共22层)|2005年建|1室1厅|64.21平米|东北,429万,"66,813元/平",https://bj.ke.com/ershoufang/101116739048.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1093,富华家园,低楼层(共24层)|2000年建|3室1厅|98.47平米|西北,475万,"48,239元/平",https://bj.ke.com/ershoufang/101116725107.html,gaobeidian,3786,1953,5.0,2592,1993,4.0,1838,19866,57,1263,7330,22
1094,富华家园,高楼层(共24层)|2000年建|1室1厅|59.23平米|西南,298万,"50,313元/平",https://bj.ke.com/ershoufang/101116722196.html,gaobeidian,3786,1953,5.0,2592,1993,4.0,1838,19866,57,1263,7330,22
1095,南太平庄北巷,底层(共6层)|2000年建|2室1厅|68.05平米|东西,339万,"49,817元/平",https://bj.ke.com/ershoufang/101116672291.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1096,兴隆家园,低楼层(共19层)|2005年建|1室2厅|64.21平米|西北,413万,"64,321元/平",https://bj.ke.com/ershoufang/101116612067.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1097,富华家园,低楼层(共24层)|2000年建|1室1厅|59.23平米|西南,305万,"51,495元/平",https://bj.ke.com/ershoufang/101116561055.html,gaobeidian,3786,1953,5.0,2592,1993,4.0,1838,19866,57,1263,7330,22
1098,金隅泰和园,低楼层(共29层)|2013年建|2室1厅|77.19平米|南北,485万,"62,832元/平",https://bj.ke.com/ershoufang/101116542853.html,gaobeidian,4576,2875,5.0,3840,828,2.0,2092,20846,60,1437,7426,23
1099,南太平庄北巷,顶层(共6层)|1984年建|2室1厅|69.36平米|南北,345万,"49,741元/平",https://bj.ke.com/ershoufang/101116537362.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1100,南太平庄北巷,地下室(共6层)|2003年建|3室1厅|84.29平米|东南,245万,"29,067元/平",https://bj.ke.com/ershoufang/101116501667.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1101,南太平庄北巷,低楼层(共6层)|1988年建|2室1厅|56.73平米|南北,306万,"53,940元/平",https://bj.ke.com/ershoufang/101116497177.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1102,南太平庄北巷,底层(共6层)2室1厅|70.36平米|东西,339万,"48,181元/平",https://bj.ke.com/ershoufang/101116470812.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1103,南太平庄北巷,高楼层(共6层)|2001年建|2室1厅|69.42平米|南北,370万,"53,299元/平",https://bj.ke.com/ershoufang/101116444752.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1104,阿曼寓所,高楼层(共16层)|2007年建|1室0厅|62.56平米|西,386万,"61,701元/平",https://bj.ke.com/ershoufang/101116440984.html,gaobeidian,3838,2189,5.0,2749,2488,4.0,1842,20120,58,1499,7161,22
1105,富华家园,高楼层(共24层)|2000年建|2室1厅|71.49平米|西南,409万,"57,211元/平",https://bj.ke.com/ershoufang/101116417627.html,gaobeidian,3786,1953,5.0,2592,1993,4.0,1838,19866,57,1263,7330,22
1106,兴隆家园,中楼层(共23层)|2005年建|1室1厅|75.49平米|东北,478万,"63,320元/平",https://bj.ke.com/ershoufang/101116389271.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1107,阿曼寓所,低楼层(共16层)|2007年建|1室0厅|62.28平米|西,398万,"63,905元/平",https://bj.ke.com/ershoufang/101116382424.html,gaobeidian,3838,2189,5.0,2749,2488,4.0,1842,20120,58,1499,7161,22
1108,民航医院宿舍,中楼层(共5层)|1978年建|2室1厅|52.73平米|南北,290万,"54,998元/平",https://bj.ke.com/ershoufang/101116357377.html,gaobeidian,3718,1617,5.0,2016,1633,4.0,2147,20579,59,1451,6868,21
1109,南太平庄北巷,底层(共6层)2室1厅|68.05平米|东西,350万,"51,433元/平",https://bj.ke.com/ershoufang/101116355661.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1110,南太平庄北巷,顶层(共6层)|2004年建|1室1厅|47.4平米|北,239万,"50,422元/平",https://bj.ke.com/ershoufang/101116355372.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1111,金隅泰和园,低楼层(共28层)|2013年建|2室1厅|80.13平米|南,457万,"57,033元/平",https://bj.ke.com/ershoufang/101116343766.html,gaobeidian,4576,2875,5.0,3840,828,2.0,2092,20846,60,1437,7426,23
1112,金隅泰和园,高楼层(共29层)|2013年建|2室1厅|80.86平米|南,479万,"59,239元/平",https://bj.ke.com/ershoufang/101116343270.html,gaobeidian,4576,2875,5.0,3840,828,2.0,2092,20846,60,1437,7426,23
1113,金隅泰和园,低楼层(共11层)|2013年建|2室1厅|75.2平米|南北,465万,"61,836元/平",https://bj.ke.com/ershoufang/101116338569.html,gaobeidian,4576,2875,5.0,3840,828,2.0,2092,20846,60,1437,7426,23
1114,金隅泰和园,低楼层(共28层)|2013年建|2室1厅|77.96平米|南北,468万,"60,031元/平",https://bj.ke.com/ershoufang/101116308374.html,gaobeidian,4576,2875,5.0,3840,828,2.0,2092,20846,60,1437,7426,23
1115,兴隆家园,高楼层(共22层)|2005年建|1室1厅|64.04平米|西北,429万,"66,990元/平",https://bj.ke.com/ershoufang/101116288057.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1116,兴隆家园,高楼层(共22层)|2005年建|1室1厅|64.04平米|东东北,428万,"66,834元/平",https://bj.ke.com/ershoufang/101116232260.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1117,南太平庄北巷,底层(共5层)|1979年建|3室1厅|47.93平米|南,288万,"60,088元/平",https://bj.ke.com/ershoufang/101116184721.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1118,兴隆家园,中楼层(共7层)|2000年建|2室1厅|78.89平米|西北,430万,"54,507元/平",https://bj.ke.com/ershoufang/101116165282.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1119,富华家园,低楼层(共24层)|2000年建|1室1厅|59.23平米|西南,285万,"48,118元/平",https://bj.ke.com/ershoufang/101116109081.html,gaobeidian,3786,1953,5.0,2592,1993,4.0,1838,19866,57,1263,7330,22
1120,金隅泰和园,低楼层(共29层)|2013年建|1室1厅|58.04平米|东,304万,"52,378元/平",https://bj.ke.com/ershoufang/101115997256.html,gaobeidian,4576,2875,5.0,3840,828,2.0,2092,20846,60,1437,7426,23
1121,南太平庄北巷,顶层(共6层)|2001年建|2室1厅|65.44平米|南北,368万,"56,235元/平",https://bj.ke.com/ershoufang/101115897042.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1122,南太平庄北巷,中楼层(共7层)|2002年建|1室1厅|63.44平米|东西,320万,"50,442元/平",https://bj.ke.com/ershoufang/101115892901.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1123,南太平庄北巷,低楼层(共6层)|2004年建|1室1厅|42.28平米|北,255万,"60,313元/平",https://bj.ke.com/ershoufang/101115863914.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1124,南太平庄北巷,高楼层(共6层)|1986年建|2室1厅|56.73平米|南北,308万,"54,293元/平",https://bj.ke.com/ershoufang/101115818122.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1125,兴隆家园,高楼层(共22层)1室1厅|64.04平米|东北,428万,"66,834元/平",https://bj.ke.com/ershoufang/101115784829.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1126,富华家园,中楼层(共24层)|2000年建|2室1厅|81.98平米|东南,399万,"48,671元/平",https://bj.ke.com/ershoufang/101115762265.html,gaobeidian,3786,1953,5.0,2592,1993,4.0,1838,19866,57,1263,7330,22
1127,金隅泰和园,底层(共14层)|2013年建|2室1厅|72.55平米|南,445万,"61,338元/平",https://bj.ke.com/ershoufang/101115758847.html,gaobeidian,4576,2875,5.0,3840,828,2.0,2092,20846,60,1437,7426,23
1128,南太平庄北巷,中楼层(共6层)|1988年建|2室1厅|57.43平米|南北,302万,"52,586元/平",https://bj.ke.com/ershoufang/101115729884.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1129,金隅泰和园,底层(共11层)|2013年建|2室1厅|72.79平米|南,455万,"62,509元/平",https://bj.ke.com/ershoufang/101115724613.html,gaobeidian,4576,2875,5.0,3840,828,2.0,2092,20846,60,1437,7426,23
1130,南太平庄北巷,高楼层(共6层)|1988年建|2室1厅|57.43平米|南北,305万,"53,109元/平",https://bj.ke.com/ershoufang/101115681407.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1131,金隅泰和园,顶层(共29层)|2013年建|2室1厅|78.48平米|南,446万,"56,830元/平",https://bj.ke.com/ershoufang/101115661531.html,gaobeidian,4576,2875,5.0,3840,828,2.0,2092,20846,60,1437,7426,23
1132,兴隆家园,低楼层(共24层)|2001年建|1室1厅|59.51平米|西南,399万,"67,048元/平",https://bj.ke.com/ershoufang/101115424607.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1133,兴隆家园,底层(共24层)|2003年建|1室1厅|63.77平米|西,375万,"58,806元/平",https://bj.ke.com/ershoufang/101115423292.html,gaobeidian,3560,1494,5.0,1768,1510,3.0,1355,22544,66,706,7573,21
1134,南太平庄北巷,高楼层(共7层)|2002年建|1室1厅|63.44平米|南北,335万,"52,806元/平",https://bj.ke.com/ershoufang/101115410614.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1135,南太平庄北巷,顶层(共7层)|2001年建|2室1厅|53.75平米|东西,295万,"54,884元/平",https://bj.ke.com/ershoufang/101115380669.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
1136,南太平庄北巷,地下室(共6层)2室1厅|63.88平米|东西,250万,"39,136元/平",https://bj.ke.com/ershoufang/101115348029.html,gaobeidian,4696,2654,5.0,3820,804,2.0,1997,20804,60,1393,7384,23
